INDEX_CHAT;TEXT;POLARITY;AVERAGE;LABEL
1306300145148080128;|b'#ElFuturoSePoneEnMarcha  || Cada vez estamos mas cerca de construir el proyecto de infraestructura mas importante d https://t.co/JZSly00gMu'|;1;1.0;Positivo
1306291080204357633;b'@metrodemedellin No vemos la hora de iniciar !\n\nPara construir  el #MetroDeLa80, linea E, se necesitan mucha https://t.co/wzq0JzmCf1';1;1.0;Negativo
1306287393197129733;b'@metrodemedellin Esto es lo mejor del #MetroDeLa80 , linea E:\n\nEvitara la emision anual de 4,8 millones de tonela https://t.co/D1mpBZaGEy';1;0.5;Positivo
1306282260765777930;b'#ElFuturoSePoneEnMarcha !\n\nEl #MetroDeLa80, linea E, recibe el aval del Gobierno Nacional. Aprobaron el document https://t.co/cF1bMOSWlZ';1;1.0;Positivo
1306279774659149824;b'Tendremos importantes noticias para todos los medellinenses! \nNuestro alcalde @QuinteroCalle, hace un anuncio sobr https://t.co/LfhhWoL6x6';1;1.0;Positivo
1306278465684025344;|b'#MedellinMeCuida || Compartimos el #ReporteCOVID19Medellin con los datos actualizados al 15 de septiembre de 2020. https://t.co/gC8j9i6lWF'|;1;1.0;Positivo
1306276669943029761;b'Aprende a ser un buen lider logrando el cumplimiento de metas y desarrollando habilidades en gestion de proyectos. https://t.co/QXlkCJm4xF';1;1.0;Positivo
1306270118729703425;b'Afrontar los desafios de migrar la educacion nutricional a la virtualidad, es un reto que nos enorgullece! En https://t.co/E2QFCno80V';1;1.0;Negativo
1306251594737090560;|b'#Importante || Consulte el estado de las vias y los reportes de lluvias en las diferentes plataformas y redes social https://t.co/O6aLBKnc9u'|;1;1.0;Positivo
1306251592736428032;b'- Disminuir la velocidad es la mejor practica para prevenir muertes y lesionados por incidentes viales, principalme https://t.co/IkXo5m2RDO';1;0.5714285714285714;Negativo
1306251590882525184;b'Durante esta epoca aumenta la accidentalidad en las vias. Por eso es pertinente recordar algunas de las recomendaci https://t.co/OOUUI2MVpY';1;0.5;Negativo
1306250962139598848;b'- No manipular conexiones electricas durante tormentas o con las manos humedas.\n\n#MedellinFuturo';1;1.0;Negativo
1306250959497162755;b'- Realizar mantenimiento a las rejillas del alcantarillado y dejarlas libres de desperdicios.\n- Evitar realizar act https://t.co/vrdKVVgWYZ';1;0.6000000000000001;Positivo
1306250943705554944;b'- Estar atentos al incremento del cauce de las quebradas.\n- Evitar arrojar basura y otro tipo de elementos a los ca https://t.co/4Od5uABY6k';1;0.75;Negativo
1306250927251349504;|b'#MedellinFuturo || Debido a la atencion de mas de 24 deslizamientos, 11 deterioros estructurales, 10 inundaciones de https://t.co/KikOiZw2SQ'|;1;1.0;Negativo
1306248183673245696;b'Desde @EducacionMed garantizamos la formacion de personas con discapacidad cognitiva, formandolos integralmente par https://t.co/lDZgfTDtlZ';1;0.6666666666666666;Positivo
1306246473638580224;b'Para proteger a los ninos y las ninas de este flagelo, debemos estar siempre atentos de sus amistades, los lugares https://t.co/iWxBSXMycW';1;1.0;Positivo
1306228363774877697;b'Estamos evaluando el modelo que nos propone el Gobierno Nacional de alternancia, para el retorno de los estudiante https://t.co/C5dPNR8VZm';1;1.0;Positivo
1306227352062525440;b'Buen Comienzo es un programa muy importante para la #TransformacionEducativa. Lo que sembremos ahi, se vera reflej https://t.co/C0MvQ37sBh';1;1.0;Positivo
1306226404653240320;b'No podemos hablar de una transformacion curricular, sino ponemos en la primera linea a nuestros maestros y maestra https://t.co/mXC4qFD7lP';1;1.0;Positivo
1306225695165755393;b'Hoy es una realidad #TransformacionEducativa con una transformacion curricular en las diferentes instituciones edu https://t.co/hEYlDtRydO';0;0; 
1306225073024634886;b'En #MedellinConecta Radio nos acompana @soyalejangu, secretaria de Educacion, para hablar sobre los avances en la https://t.co/vd3lMY0rEA';1;1.0;Positivo
1306224200307408898;b'Buscamos que se respeten las vidas e identidades de las personas que pertenecen a este grupo de la poblacion. Esta https://t.co/B7jLrt054m';1;1.0;Positivo
1306222653091524608;b'Esta Gerencia esta adscrita al Despacho del Alcalde para poder tener una transversalizacion del tema en todas las https://t.co/ETYctWIMLE';1;1.0;Positivo
1306221955830419458;b'Esta Gerencia nace de la necesidad de visibilizar a la poblacion LGBTQI+. Queremos transmitir un mensaje, que, sin https://t.co/h9IeMVwnes';0;0; 
1306221957587906560;b'Debemos trabajar en cambiar los imaginarios de nuestra sociedad, demostrando que todas estas personas hacen parte https://t.co/2TuoEvXVwj';1;0.5;Positivo
1306220114900070400;|b'#AEstaHora || En #MedellinConecta Radio hablamos con @Ale_Gomezl, Secretaria de Inclusion Social, Familia y Derechos https://t.co/eUNqCdS4aM'|;1;1.0;Positivo
1306216920539168768;b'Ya Inicio #MedellinConecta Radio . Conectate para que conozcas todo acerca de la nueva Gerencia de Diversidades Se https://t.co/akLjdsUngr';1;1.0;Positivo
1306192505424224256;b'Sabes cuales seran las funciones de la nueva Gerencia de Diversidades Sexuales e Identidades de Genero? Conectate https://t.co/SwHl8rhvsJ';1;1.0;Positivo
1306056966549241868;b'(2/2) https://t.co/LA2OcvjzYh';0;0;Neutro
1306056752362815490;b'(1/2) La educacion es un derecho de todos los ciudadanos y las ciudadanas. Le apostamos a la inclusion educativa co https://t.co/3fpvF5HBUN';1;1.0;Positivo
1306052958518497282;b'Presentamos con orgullo y felicidad esta nueva gerencia, desde donde fortaleceremos nuestro trabajo por los derecho https://t.co/owSRykBkaO';1;0.8333333333333333;Positivo
1306047998649077763;b'Creemos en el potencial de los lideres y lideresas estudiantiles para transformar el futuro de Medellin, por eso lo https://t.co/fVaIJc7ujb';1;1.0;Positivo
1306046599760670721;b'RT @JuventudMed:  Si vives en la Comuna 10, esta es la oportunidad para inscribirte en los Laboratorios Vivos en Arte y Cultura. \nConsu';1;0.5;Negativo
1306041448123555846;b'Asi avanzamos en la consolidacion de la reapertura en un sector economico que desde el 31 de agosto ha reactivado c https://t.co/7VBf76CaZl';1;1.0;Positivo
1306041446395449344;b'La venta y el consumo de este tipo de bebidas estara permitido hasta la medianoche, y los establecimientos deberan https://t.co/u3rZboYZHQ';1;1.0;Positivo
1306041442800996354;b'Buenas noticias para los bares y restaurantes de la ciudad! El alcalde @QuinteroCalle anuncio el inicio del plan p https://t.co/azbugok74B';1;1.0;Positivo
1306040282023186435;b'La consolidacion del #PlanMil se logra en un momento clave, ya que con la reapertura economica y el retorno de las https://t.co/YyUOqI8bxo';1;1.0;Positivo
1306040279636549643;b'Las 1.000 camas se activaran gradualmente, en la medida en que se requieran por parte de las instituciones de salud https://t.co/YN3sstb2OJ';1;1.0;Positivo
1306040277707223041;b'El pasado 27 de marzo, la red publica contaba con 332 camas. Ahora registra mas de un 200 % de aumento en la capaci https://t.co/iPOj1C7Nzz';0;0; 
1306040275433852935;b'Cumplimos el objetivo del #PlanMil: las 1.000 camas UCI ya son una realidad ! Nos fijamos una meta y tras seis me https://t.co/IZM7hEsiBC';1;0.5;Positivo
1306019372650188800;b'RT @JuventudMed:  Con el programa #DemocraciaJoven le apostamos a la participacion de las #JuventudES. 1.150 jovenes seran formados en p';0;0; 
1306005080655761408;b'https://t.co/vECKLtvesW';0;0;Neutro
1306005053858361345;b'Nuestro proyecto del #MetroDeLa80 se sigue materializando ! Uno de los grandes suenos para #MedellinFuturo se hac https://t.co/sipnpi40Xt';1;1.0;Positivo
1305994602076405760;b'Grandes noticias para Medellin !\nNos trazamos la meta de fortalecer nuestro sistema de salud y hoy celebramos el https://t.co/LPnEQDVbrT';1;1.0;Positivo
1305994619101028353;b'https://t.co/X3cxyxJcye';0;0;Neutro
1305990993083326464;b'Las bellas palmas que adornan esta zona del centro de Medellin, son originarias de las Islas Canarias, su nombre ci https://t.co/az2ZuxDxBm';0;0; 
1305989543653453825;b'En convenio con @IUColmayor, brindamos 30 becas a personas de poblacion vulnerable para estudiar Tecnica Laboral en https://t.co/9Zzai4wwnH';1;1.0;Negativo
1305988322666467329;b'La creacion de la nueva gerencia es un paso fundamental y sera un espacio para seguir trabajando articuladamente co https://t.co/qCecezvdZy';1;0.8;Positivo
1305988320942534656;b'La gerencia se fundamenta en la linea estrategica #MedellinMeCuida, en el proyecto Medellin Cuida la Diversidad Sex https://t.co/JZePeH5JBc';0;0; 
1305988318698635275;b'Medellin piensa en la inclusion! Nuestra Gerencia de Diversidades Sexuales e Identidades de Genero tendra como obj https://t.co/mzc1xRyNQc';1;1.0;Positivo
1305975467413925893;b'Las 1.000 camas UCI ya son una realidad! #TodoVaAEstarBien https://t.co/VAfmkXYZMf';0;0; 
1305971920937119750;b'Te esperamos a partir de las 5:30 p. m. este martes 15 de septiembre, por nuestro Facebook Live #NosMueveLaCultura.';1;1.0;Negativo
1305971918995099648;|b'#Ecociudad || Sabes cual es la influencia de los glaciares en la biodiversidad y el clima de nuestro pais? Hablemos https://t.co/hzKhT73N1f'|;0;0; 
1305968902455820288;b'Actualmente la ciudad cuenta con 190 sedes sociales y 17 centros de desarrollo social, en 57 de ellos existen Telec https://t.co/mKRjETvuLW';0;0; 
1305968900128071683;b'En el Dia Internacional de la Democracia, y a traves de la Secretaria de Participacion Ciudadana, inauguramos la s https://t.co/8Y74u9T1Th';0;0; 
1305961402104983552;b'La creacion de la nueva Gerencia de Diversidades Sexuales e Identidades de Genero, es un paso fundamental para cont https://t.co/rnsfdpNxG0';1;0.6666666666666666;Positivo
1305946223518584832;b'Avanzamos en la #TransformacionEducativa con el desarrollo de contenidos pertinentes y de calidad, y modernizando l https://t.co/su9ntsbLDQ';1;1.0;Positivo
1305926956500869124;b' Corregimiento de Altavista.\n Institucion Educativa Debora Arango.\n17 de septiembre de 9:00 a. m. a 3:30 p. m. https://t.co/iDAP14B3aB';1;1.0;Positivo
1305926954391146496;b' Corregimiento San Antonio de Prado.\n Centro Educativo Astilleros.\n16 de septiembre, de 9:00 a. m. a 3:30 p. m. https://t.co/3LObo4OyIv';1;1.0;Positivo
1305926952008720386;b'Esta semana nuestros profesionales estaran en:\n\n Comuna 16 - Belen. \nDel 15 al 17 de septiembre, de 9:00 a. m. a 3 https://t.co/0n6nTKkF0q';1;1.0;Negativo
1305926949701857283;|b'#MedellinMeCuida || Protege tu salud y la de tu familia teniendo los esquemas de vacunacion al dia.'|;1;1.0;Positivo
1305923289567686657;b'@J_Clopatofsky @infopresidencia @ViceColombia @QuinteroCalle @EducacionMed Gracias consejero presidencial https://t.co/sO1MhvH5ce';1;1.0;Negativo
1305923197544562688;b'En #MedellinFuturo seguimos avanzando en temas de inclusion, por eso nos reunimos con @j_Clopatofsky, consejero pre https://t.co/CiYrrTQAnK';1;1.0;Positivo
1305922670261940232;b'Cerca de 300.000 ciudadanos y ciudadanas del sector social LGBTIQ+ seran respaldados por la nueva Gerencia de Diver https://t.co/EVWrnYrpA7';1;1.0;Positivo
1305921825143222277;b'Este 21, 22 y 23 de septiembre viviremos #SOFTIC2020, la rueda internacional de negocios mas importante de la indus https://t.co/pY1bOp7PJE';1;1.0;Positivo
1305919661477896193;b'Para mas informacion, las personas pueden comunicarse a los telefonos 385 55 55, extension 4215, o 311 610 63 88  https://t.co/TSV9lTHgeB';0;0; 
1305919660261609474;b'En este espacio se contemplan estrategias para que las personas con discapacidad desarrollen su autonomia y se gara https://t.co/DBL15okmFV';1;1.0;Positivo
1305919658965504005;b'Los postulantes deberan enviar un mensaje al correo electronico comite.accesibilidad@medellin.gov.co , con sus da https://t.co/UkPJMHafcg';0;0; 
1305919657031938050;b'Abrimos la convocatoria para conformar el Comite de Accesibilidad Provisional, maximo organismo consultivo en mater https://t.co/mN8yi5wqDW';1;1.0;Negativo
1305917248570298368;|b'#NosMueveLaCultura || Conoce mas informacion sobre esta noticia en &gt;&gt; https://t.co/wdes36vsJP. https://t.co/7K36hz6bEM'|;1;1.0;Positivo
1305917236784267264;b'Muchos de estos artistas hicieron parte de @Altavozfest, Festitango, Agenda Cultural, Festival de Circos, Apoyos Co https://t.co/SymSyXm21y';1;1.0;Positivo
1305917234435497986;b'En lo corrido de 2020, hemos puesto en marcha 16 convocatorias publicas y entregado recursos por mas de $7.383 mill https://t.co/ygGPlIKsaK';1;1.0;Negativo
1305917221902987265;b'Desde hace 17 anos, el arte y la cultura de Medellin se fortalecen gracias a la Convocatoria de Estimulos, y a la p https://t.co/N3HVE4RIAS';1;0.5;Negativo
1305915105641664520;b'Te esperamos este 17 de septiembre en nuestra #EscuelaDeProveedores, para que aprendas sobre conceptos basicos de c https://t.co/01ZPK6e2eN';0;0; 
1305914775629692928;b'Con esta iniciativa tendremos mejores oportunidades y seguiremos garantizando el acceso de las mujeres adultas a la https://t.co/sXHg0oCmAA';1;1.0;Positivo
1305914773385682945;b'Esto permitira que culminen su secundaria. Ademas, entregaremos conocimientos para prevenir violencias basadas en genero.';1;0.6666666666666666;Positivo
1305914771879886849;b'El prestamo de las 150 tabletas iniciara en Aranjuez, Popular, La Candelaria y San Cristobal. Entregaremos 300 plan https://t.co/LgmB8ytfmA';1;1.0;Positivo
1305914769594085376;b'Con el objetivo de promover espacios en los que las mujeres fortalezcan su liderazgo, empoderamiento y conocimiento https://t.co/ksjd5z7dMZ';1;0.75;Positivo
1305914282840715274;b'En la reactivacion economica de la ciudad, le dimos alas al sector del transporte aereo para reiniciar operaciones https://t.co/nVOSzxvQYo';1;1.0;Positivo
1305913383418552322;b'Gracias a la nueva Gerencia de Diversidades Sexuales e Identidades de Genero, podremos construir una Medellin mas d https://t.co/cwTUellYwE';1;0.5;Negativo
1305902392186220545;b'Para construir nuestra #MedellinFuturo hemos escuchado las necesidades del sector social LGBTIQ+, y por eso nos eno https://t.co/WWUL6o0w2J';0;0; 
1305892362434916358;b'La creacion de la nueva Gerencia de Diversidades Sexuales e Identidades de Genero es un paso fundamental para conti https://t.co/7tAZakOcpA';1;0.6666666666666666;Positivo
1305871435118850051;b'RT @diamaov: La No-Violencia no se trata de ver impavidos la injusticia pasar debajo de nuestros pies. Se trata de actuar frente a ella de';1;0.5;Positivo
1305871066510884871;b'"La no violencia no significa pasividad, es una posicion de resistencia pacifica. No podemos cambiar el mundo, si n https://t.co/ZagQOIN1jB';1;0.6666666666666666;Negativo
1305866956466262018;b'La victima no puede ser la culpable. Nunca va haber justificacion para el crimen o la violencia: @diamaov, gestor https://t.co/IQTyluvPs6';1;1.0;Negativo
1305866955153453056;b'En Medellin estabamos en mora de tener una instancia de paz, que busque la resolucion pacifica de los conflictos. https://t.co/Ur7tvpX7Qn';1;0.6666666666666666;Positivo
1305866359381860352;b'La #COVID19 ha perdido mucha fuerza en nuestra ciudad gracias al buen comportamiento ciudadano. Sigue siendo nuest https://t.co/6oPMtRHamN';1;0.6666666666666666;Negativo
1305864836585263110;b'Quisimos una Secretaria que nos permita innovar en la forma de resolver conflictos. Esta dependencia no es solo pa https://t.co/di1O6lyl4w';1;0.8;Positivo
1305864835381551105;b'Esta es una propuesta de campana. Como sociedad debemos buscar una tramitacion diferente a los conflictos que se n https://t.co/xHK7d1WjZM';1;1.0;Negativo
1305863465177939969;b'#AEstaHora en #MedellinConecta Radio, hablamos con @diamaov, nuestra gestora social, sobre el objetivo y el trabajo https://t.co/ifCyXDjLSb';1;0.5;Negativo
1305862683900760065;b'Vamos a tener una serie de diplomados gratuitos para docentes universitarios y del bachillerato, en el uso de herr https://t.co/dcsOeCn6sS';1;1.0;Positivo
1305861774277783552;b'No basta con que una persona acceda a la educacion superior, debemos garantizar su permanencia y finalizacion: Ca https://t.co/YEEoN03YYb';1;1.0;Positivo
1305860715794886659;b'Desarrollamos un modelo en el que vamos a integrar educacion para el trabajo, educacion continua y educacion forma https://t.co/QgTSsVVg3f';1;1.0;Positivo
1305859637867053057;b'"La sociedad del conocimiento esta permeada por los desarrollos de la industria digital. De ahi nace la cuarta revo https://t.co/nk9R4p2iy9';1;0.6666666666666666;Positivo
1305859636386508801;b'"La #TransformacionEducativa es un concepto que nuestro alcalde le prometio a la ciudad y que estamos cumpliendo. E https://t.co/oxLzHM6tpJ';1;1.0;Positivo
1305855911886553091;|b'#AlAire || Hoy en #MedellinConecta Radio  hablamos sobre la #TransformacionEducativa y Cultural de la ciudad, y de https://t.co/tj1XwTihC9'|;0;0; 
1305839279944470537;b'A las 8:00 a. m. en #MedellinConecta Radio , hablaremos de #TransformacionEducativa y Cultural con @SapienciaMed, https://t.co/3pxtaeVBBD';0;0; 
1305685234487263237;b'Uno de los temas prioritarios es el tramite de conflictos distintos, incluidos los conflictos por hambre y falta de https://t.co/d7IkfFrCBN';1;0.75;Negativo
1305681086614310912;b'Medellin ha hecho grandes esfuerzos por formar al mejor talento en sus lineas de desarrollo. Para la mineria y la i https://t.co/iRag5Mi8bB';1;1.0;Positivo
1305678336686002180;b"RT @JuventudMed:  No te pierdas la conversacion 'El papel de la juventud en la construccion de masculinidades corresponsables'. Man";1;1.0;Negativo
1305666349591678976;b'Aun tienes tiempo de participar! Ofrecemos oportunidades de formacion gratuita en genero a las personas que quiera https://t.co/vSeK7AKWes';1;1.0;Positivo
1305660282790981632;b'Creamos la Escuela virtual de Vocales de Control, una estrategia con la que la Subsecretaria de Servicios Publicos https://t.co/dHEK5CsKas';0;0; 
1305655164460826624;b'Todas las actividades son gratuitas y algunas requieren inscripcion previa. Se pueden consultar en: https://t.co/mJwiymh3aK';0;0; 
1305655162195845120;b'La programacion que incluye talleres, recorridos virtuales en redes sociales, podcast y transmisiones en vivo, se h https://t.co/RvKTnJEURF';0;0; 
1305655160518123520;b'Ademas, relanzamos el aplicativo web del patrimonio escultorico publico, disponible en https://t.co/15OUP1COv3, el https://t.co/r77zqlKrN3';1;1.0;Positivo
1305655158014128129;b"Seguimos celebrando el #MesDelPatrimonio con la premisa 'El ayer embellece nuestro presente', buscando resaltar las https://t.co/flBmZ284RX";1;0.6666666666666666;Positivo
1305653223349514241;b'La otra Subsecretaria de la @SecNoViolencia es la de Construccion de Paz Territorial, para la Prevencion de Conflic https://t.co/aHBYNzZrxl';1;1.0;Positivo
1305643110987423745;b'Ayudanos a promover comportamientos #Ecociudadanos!\nBuscamos visibilizar y promover acciones ecologicas y sostenib https://t.co/NrItqdWE2f';0;0; 
1305634938184757250;b'Que felicidad volver a entrenar al aire libre ! Conoce las opiniones de los ciudadanos acerca del regreso gradual https://t.co/ExddZvdT1b';1;0.6000000000000001;Positivo
1305626504995450882;b'Queremos construir una Medellin que le apueste a la paz. Con la creacion de la @SecNoViolencia, estamos aportando https://t.co/tUeX4i3oR2';1;1.0;Positivo
1305613135018184708;b'Desde @EducacionMed garantizamos la formacion de personas con discapacidad cognitiva y mental. Hemos realizado 1.01 https://t.co/9MJTSTa7rX';1;1.0;Positivo
1305609913188732929;b'Continuamos trabajando sin parar por la ciudad! Incluso en los momentos mas complejos, seguimos avanzando en los g https://t.co/X1YgOuOLjk';1;0.6000000000000001;Positivo
1305606776256172034;b'La @SecNoViolencia tiene dos Subsecretarias: una de Justicia restaurativa, para el trabajo con victimas, excombatie https://t.co/57BPL0eW0h';1;0.75;Positivo
1305602738663849986;|b'#ComprasPublicas || Nos encontramos en proceso de seleccion de los proveedores para el servicio de soporte, mantenim https://t.co/NYI3HXwOBU'|;0;0; 
1305600163512233998;b'Es nuestra responsabilidad acompanar a las familias de la ciudad, en el fortalecimiento comunitario con acciones pe https://t.co/dnFVY9JbhD';1;1.0;Positivo
1305599569783390209;b'RT @JuventudMed: Ya comenzo la formacion a #ClubesJuveniles! Que esperas para inscribirte? Toda la informacion de la convocatoria en';0;0; 
1305580726197325824;b'En Medellin trabajamos por la construccion de paz, por eso creamos la Secretaria de la #NoViolencia, https://t.co/w5NEdxIj59';1;1.0;Positivo
1305570130215268354;b'En Medellin trabajamos por la construccion de paz, por eso creamos la Secretaria de la #NoViolencia, https://t.co/G22FUU2Ap0';1;1.0;Positivo
1305566610934181889;b'Fotografia cortesia de: @Jd_Usuga (Juan David Usuga). \nAno: 2020.\n#MedellinMeEnamora';1;1.0;Positivo
1305566607272562688;b'Con esta hermosa panoramica de la ciudad, vista desde la cima del cerro El Picacho, iniciamos la semana con la dete https://t.co/BjLf6sc8IO';1;1.0;Positivo
1305564850807091200;b'Nuestra busqueda de conciencia sobre el conflicto pasa por su reconocimiento y la exploracion de alternativas de so https://t.co/swdM3kU4uz';1;0.5;Negativo
1305563367613005824;b'Tus animales de compania tienen al dia su vacuna antirrabica? Esta semana continuamos con las jornadas gratuitas d https://t.co/7MzkyQ9nQs';1;1.0;Positivo
1305560417092038656;b'Todos somos uno #NoViolencia https://t.co/oYFQ8h2YfE';0;0; 
1305559436984025088;b'Aprende a ser un buen lider logrando el cumplimiento de metas y desarrollando habilidades en gestion de proyectos. https://t.co/GxMTxRnbvi';1;1.0;Positivo
1305559436832968704;b'Aprende a fortalecer la gestion de tu negocio o empresa a traves del marketing, las finanzas y la contabilidad, es https://t.co/pmDTMlmvL0';0;0; 
1305548541612503041;b'RT @AlcaldiadeMed: Desde Alcaldia de Medellin, en la estrategia de acercar de una mejor manera nuestra oferta institucional a todos los ciu';1;1.0;Positivo
1305543255988338688;b'Mantener la distancia sigue siendo clave a la hora de cuidarnos, te invitamos a realizar tus actividades avitando a https://t.co/LQt0BmnNys';1;0.5;Negativo
1305538943539175424;b'A partir de hoy nace la Secretaria de la No-Violencia, @SecNoViolencia, en Medellin. Nuestro proposito es construir https://t.co/ZkX8o4GkJD';0;0; 
1305530387687337986;b'Todos somos uno #NoViolencia https://t.co/GmoLB5K9xa';0;0; 
1305526069584424968;b'Acompanar los diferentes procesos en la vida de tus hijos permitira el desarrollo de una adecuada comunicacion y fo https://t.co/gPgQSmuzqL';1;1.0;Positivo
1305525031150157826;|b'#MedellinMeCuida || Compartimos el #ReporteCOVID19Medellin con los datos actualizados al 13 de septiembre de 2020. https://t.co/0kaGoWOfU9'|;1;1.0;Positivo
1305520559682449408;b'De esta manera, adoptamos disposiciones legales nacionales para ser referente en procesos de cumplimento, asi como https://t.co/GnC0oGhVfg';1;1.0;Positivo
1305520557748822017;b'Entre la creacion de las nuevas dependencias destacan las siguientes: \n\n Secretaria de la No-Violencia. \n Secre https://t.co/6VHj5jHwhk';1;1.0;Positivo
1305520556075364357;b'Esto implica la creacion de nuevas dependencias que se construyen a partir del estudio tecnico desarrollado por un https://t.co/WMOFZlhdqf';1;0.5;Negativo
1305520552694689799;b'Desde Alcaldia de Medellin, en la estrategia de acercar de una mejor manera nuestra oferta institucional a todos lo https://t.co/rPYSxFTMIw';1;1.0;Positivo
1305503084207108098;b'Junto a las barras organizadas de @nacionaloficial y @DIM_Oficial, realizaremos campanas de sensibilizacion  para https://t.co/Xaz38mhsaF';1;0.5;Positivo
1305503082663546881;b'El @INDERMEDELLIN inicio la instalacion de lavamanos , 41 dispensadores de gel antibacterial  y 19 de jabon liqui https://t.co/KxhhN3pRJy';1;1.0;Negativo
1305503080411209733;b' No habra puntos de comida.\n La Policia se ubicara en las afueras del estadio para evitar multitudes.\n La rueda https://t.co/NL9FZ3EP6j';1;1.0;Negativo
1305501917171322880;|b'#TodoVaAEstarBien || Estas son algunas de las medidas que se destacan: \n Se permite un maximo de 180 personas en el https://t.co/JMvGLlVJ5t'|;1;1.0;Positivo
1305501914432499712;b' Por ahora no se permitira el ingreso de espectadores a la Unidad Deportiva Atanasio Girardot. La invitacion que h https://t.co/APEYhcxGiD';1;1.0;Positivo
1305501911861297154;b' Cumplimos con todos los lineamientos establecidos por la @CONMEBOL, @Dimayor y @MinSaludCol. Gracias al trabajo https://t.co/BcmOPDkcei';1;0.6666666666666666;Positivo
1305501908669431808;b'Iniciamos la semana con buenas noticias!\nNuestra ciudad esta lista para vibrar nuevamente con el futbol profesiona https://t.co/Rj20OOI39G';1;0.75;Positivo
1305499859722670080;b'La cultura del reciclaje y la separacion nos hace una ciudad mas moderna, proyectada y con mas innovacion hacia el https://t.co/UpCtUejZ8U';1;1.0;Positivo
1305499858288209922;b'Estos 56 anos de @Emvarias son una celebracion que durara todo el ano. Con diferentes acciones y actividades de se https://t.co/RYiFJwIf1o';1;0.5;Positivo
1305498536117702657;b'Debemos pensar hacia el futuro con temas innovadores y proyectos que nos ayuden a reducir los impactos ambientales https://t.co/qHTkwKv3ti';1;1.0;Positivo
1305497788852195328;b'Debemos lograr que al relleno sanitario lleguen menos residuos. Esto lo logramos reciclando desde el hogar, con cu https://t.co/btmgAqa861';1;0.6666666666666666;Positivo
1305497787434491909;b'Desde el 11 de septiembre de 1964 nacen las Empresas Varias de Medellin. Esta es una historia que demuestra el des https://t.co/9ZbVOSR0we';1;1.0;Positivo
1305492458470596610;|b'#AlAire || #MedellinConecta Radio .\nConectate para que hablemos con @Alegalleo73, gerente de @Emvarias, sobre los l https://t.co/v8eFlPPaW8'|;0;0; 
1305477825647063040;b' Conectate hoy a las 8:00 a. m., en #MedellinConecta Radio, para que hablemos de los 56 anos de @Emvarias, y de la https://t.co/Mr3fLYzA2L';0;0; 
1305337790494892032;b'Compartimos el #ReporteCOVID19Medellin con los datos actualizados al 12 de septiembre de 2020.\n\nCasos nuevos: 408 ( https://t.co/Q0ICTlmt1B';1;1.0;Positivo
1305331858121658368;b'Como el paisa, tenemos que avisparnos ante la llegada de la nueva normalidad, sigamos practicando las medidas de au https://t.co/jgc8HPTLAs';1;1.0;Positivo
1305314357837008896;b'En #MedellinFuturo continuamos con el proceso escalonado de apertura de todos los sectores, te invitamos a conocer https://t.co/V6dFOF8dor';1;1.0;Positivo
1305284107098886144;b'RT @JuventudMed: Ingresa a https://t.co/0tyuEeB6mS y descubre las oportunidades, servicios, convocatorias y rutas de atencion que la ciuda';1;1.0;Positivo
1305270646457479169;b'Siguenos compartiendo tus imagenes de ciudad con el HT #MedellinMeEnamora, y muestrale a todos la belleza de Medellin.\n Juan David Usuga.';1;1.0;Positivo
1305270643995430913;b'Domingo con un sol radiante , donde la nueva normalidad es una realidad y hemos iniciado la apertura escalonada de https://t.co/KYEyETES8A';1;1.0;Positivo
1305263091043758081;b'En nuestra gran apuesta por convertir a Medellin en una #Ecociudad, el cuidado de las quebradas y afluentes juega u https://t.co/LCmiu60ZRd';1;0.5;Negativo
1305260697601925120;b'El cortometraje de esta noche cuenta la historia de la Madre Laura, una mujer que fue maestra notable por la modern https://t.co/OxEL5CKjQV';1;1.0;Positivo
1305251327216418819;b'Recuerda que para hacer uso de estos espacios que mensualmente disfrutan 100.000 usuarios en promedio, se deben cum https://t.co/spAjoRJDPh';1;1.0;Positivo
1305251322959220742;b'La reactivacion de la ciudad no se detiene! Por eso en cabeza de nuestro alcalde @QuinteroCalle, habilitamos este https://t.co/KsK2iASTHE';0;0; 
1305248347335331840;|b'Este pinon de oreja es un arbol centenario de nuestra ciudad; su copa es amplia, extendida y de follaje semidenso. https://t.co/MAJ7BIKrQA'|;1;1.0;Positivo
1305242914205970435;|b'#ComprasPublicas || Esta abierto proceso de seleccion de los proveedores para la interventoria al contrato de obra p https://t.co/F45FEHe2rm'|;1;1.0;Positivo
1305219701371531266;b'La resiliencia de las mujeres las hace mas valientes para rehacer vidas y, en muchos casos, construir paz en sus co https://t.co/Qi8sA8vbPk';1;1.0;Positivo
1305185625210003457;b'Volvemos a rodar por nuestras calles! \nContinuamos con la reapertura de los escenarios deportivos, hoy es el t https://t.co/a0vI8vmg9L';1;0.6666666666666666;Positivo
1305174839779614720;b'Los interesados en participar pueden enviar sus propuestas al correo habitatymemoriasrurales@gmail.com. Amplia esta https://t.co/hSef5bquBC';1;1.0;Positivo
1305174838596820995;b'El cuidado del medio ambiente, el patrimonio, identidades de la zona rural y otros temas, pueden hacer parte de los https://t.co/lNGmKnzPMY';1;1.0;Negativo
1305174836134649856;b'Desde @JuventudMed abrimos la convocatoria Habitat y Memorias Rurales para las juventudes de los corregimientos, https://t.co/Pg2NHRWDru';1;1.0;Positivo
