INDEX_CHAT;TEXT;POLARITY;AVERAGE;LABEL
1300493664599318531;b'Te invitamos manana a participar en el Primer Encuentro de Turismo Cultural, un espacio de conocimiento, articulaci https://t.co/w9UWDmZ6BK';1;1.0;Positivo
1300493556088549378;b'Se habilito el primer Observatorio de la Calidad Educativa de Medellin. Asi la ciudad podra saber en tiempo real co https://t.co/ZjKRc2fOnD';1;0.75;Positivo
1300478954730647552;b'https://t.co/tFJuSafM1T';0;0;Neutro
1300478953048739846;b' La #SemanaDeLaJuventud 2020, #Utopias, cada vez esta mejor.  Conectate con la programacion de hoy lunes 31 de a https://t.co/NZBHaPHxF9';1;1.0;Positivo
1300472859891060744;b'Estas intervenciones con control quimico, son acciones de salud publica, que se realizan cumpliendo con los protoco https://t.co/g2EZaVe3t0';1;1.0;Positivo
1300481786468859904;b'Iniciamos jornadas de vacunacion para la descongestion de los centros de salud de Medellin. Con ellas, cerca de 1.5 https://t.co/BTaJOqoD0l';1;1.0;Positivo
1300481789111218183;b'Esta es una iniciativa en la que trabajan la Secretaria de Salud, la @EducacionMed y @Buen_Comienzo, llegando a cad https://t.co/xIu6nnFDcJ';1;1.0;Positivo
1300478461786587136;b'#EstudiarTransformaMiFuturo con maestras y maestros capacitados, como esencia de todo proceso educativo, cocreadore https://t.co/8qaY8Tjdld';1;1.0;Positivo
1300467821181362177;b'@olgapiedadas Buenos dias @olgapiedadas. Te escribimos un mensaje solicitando informacion adicional para orientarte https://t.co/LIN5PnPsa9';1;1.0;Positivo
1300472848507637760;b'Recuerda que desde la Secretaria de Salud estamos realizando jornadas de fumigacion en el exterior de las viviendas https://t.co/SxLCjz9bMe';1;1.0;Positivo
1300433164872101888;b'Si presentas tos o fiebre, conserva distancia de tu nucleo familiar, comunicate a la linea nacional 192 o descarga https://t.co/GsEgZ7JEhB';1;1.0;Negativo
1300429886260207617;b'Ahora tenemos el servicio #ConexionBibliotecaria, en el que a traves de un chat se atiende a los usuarios y se le https://t.co/61tBCgG8fX';0;0; 
1300430262292054016;b'Cada libro al ser devuelto a la biblioteca entra en un proceso de aislamiento por 14 dias, antes de volver a estar https://t.co/nGlaCj8l6T';1;0.5;Positivo
1300424854022295562;b'El autocuidado y la corresponsabilidad son muy importante en trenes y estaciones, usando el tapabocas en todo mome https://t.co/VWzb7PHovR';1;1.0;Positivo
1300429360554561537;b'El Sistema de @BibliotecasMed cerro sus puertas, pero se adapto al trabajo en casa, desde donde se ha hecho mas de https://t.co/IqSskl1kyS';1;0.6666666666666666;Positivo
1300424544965062661;b'Desde manana se habilita nuevamente el acceso norte de la estacion Alpujarra, entre las 6:00 a. m. y las 6:00 p. m https://t.co/h6ArJAIjVx';1;1.0;Positivo
1300424516208910337;b'@Hernan1913 @naturalpluss Hola, gracias por escribirnos. Estas recomendaciones son indicadas desde el Gobierno Naci https://t.co/xCenzapcbT';1;0.5;Negativo
1300424001366491137;b'El @metrodemedellin viene preparandose para la reapertura economica, para pasar del 35 % al 50 % de ocupacion del https://t.co/YzwYMEgkiI';1;1.0;Positivo
1300415013769949184;b'@ShirleyPatino Hola Shirley, gracias por escribirnos. Por la reactivacion economica, no estara vigente la medida de Pico y Cedula. Saludos!';1;0.5;Negativo
1300420770687070208;b'RT @JuventudMed:  Medellin es negra, afro, raizal y palenquera, una conversacion sobre los procesos de resistencia y participacio';1;1.0;Negativo
1300402960002953218;b'Salir a la calle, a trabajar o a sitios de comercio NO significa que la #COVID19 ya no represente un riesgo para la https://t.co/weawU4D4Mx';1;0.75;Negativo
1300418333653774336;b'Al aire. Hoy en #MedellinConecta Radio  hablamos de aislamiento selectivo y distanciamiento responsable en el https://t.co/1K3XfxBwL0';1;0.6000000000000001;Negativo
1300418062164910081;b'Lavar bien tus manos, con agua y jabon, reduce a la mitad el riesgo de contagio con coronavirus. Prevenirlo https://t.co/A7hkdxrFOM';1;0.857142857142857;Negativo
1300406647282642947;b'A las 8:00 a. m. en #MedellinConecta Radio , hablamos de aislamiento selectivo y distanciamiento responsable en el https://t.co/qNn0Wmd87V';1;0.5;Negativo
1300387864337940480;b'La cura contra el coronavirus eres tu! Lavate las manos cada dos horas, al menos por 30 segundos. El virus muere c https://t.co/h95rR50dLr';1;0.75;Negativo
1300387863519993860;b'Cuidado NO creas todo lo que te llega por redes sociales, cadenas de Whatsapp o correo electronico sobre la https://t.co/JnVg2oLHqi';0;0; 
1300241930908061697;b'Estos y otros hechos de #MedellinFuturo estan aqui! \n#MedellinConectaTv  https://t.co/x6pA95MfeP';0;0; 
1300241913166036993;b'Hoy en #MedellinConectaTV te mostramos las medidas de bioseguridad tomadas en las terminales de transporte para cui https://t.co/ZGqCkZ1cah';0;0; 
1300234854479597569;b'Estas son algunas de las metas de los colectivos que resultaron ganadores en esta edicion 17 del concurso Mujeres J https://t.co/XuOFcQOnPd';1;1.0;Positivo
1300229597439692801;b'Ideas para transformar realidades! Romper estereotipos, generar consciencia sobre las violencias contra las mujere https://t.co/O8DqobVIgW';1;0.75;Negativo
1300205425548197888;b'RT @JuventudMed:  Sumate al #VoluntariadoJoven y fortalece tus iniciativas para continuar transformando a Medellin.\n\n Inscribe';1;1.0;Positivo
1300223939000627203;b'RT @JuventudMed:  Conoce el trabajo de un grupo de #JuventudES de la ciudad, que decidieron apostarle a su pasion\npor la estetica y los';1;1.0;Positivo
1300198983713857539;|b'#TodoVaAEstarBien || Amplia la informacion acerca de la reapertura segura del sector gastronomico en &gt;&gt; https://t.co/JzYaX31MDm.'|;1;1.0;Positivo
1300198982082277379;b'Se debe asegurar el distanciamiento entre clientes y personal, estar atentos a criterios de limpieza y desinfeccion https://t.co/rkEYuRIRmq';1;0.75;Positivo
1300198980324864005;b'La reapertura de restaurantes se construyo mediante el dialogo entre la institucionalidad con los empresarios y gre https://t.co/tD3WrzpMvJ';1;1.0;Positivo
1300186719514275841;b' Conectate esta noche con nuestras redes para conocer los hechos de #MedellinFuturo . #MedellinConectaTV';1;1.0;Positivo
1300186716318453763;b'Conoces los protocolos de bioseguridad que se han implementado en las @TerminalesMed de nuestra ciudad?, o sabes https://t.co/8bsvNj4lQ8';1;1.0;Positivo
1300198977195913216;b'La estrategia de reactivacion economica presentada por el alcalde @QuinteroCalle inicia el lunes 31 de agosto, con https://t.co/7KAp1pETLk';1;0.6666666666666666;Negativo
1300196965620371459;b'RT @JuventudMed: Estamos #EnVivo, conversamos sobre los procesos de resistencia y participacion politica y social, que impulsan l';1;1.0;Negativo
1300186089911615490;|b'#ComprasPublicas || Abierto el proceso de seleccion de los proveedores para el mantenimiento y obras de ampliacion y https://t.co/axgqqpDa6Z'|;1;1.0;Positivo
1300183163424182273;b'En nuestro Plan de Desarrollo 2020 - 2023, la libertad es una de nuestras grandes apuestas. Con un enfoque hacia la https://t.co/5ebWr0C6nW';1;1.0;Positivo
1300183177022124033;b'https://t.co/FdHQAnY2th';0;0;Neutro
1300167421215600640;b'En nuestro Plan de Desarrollo 2020 - 2023, la libertad es una de nuestras grandes apuestas. Con un enfoque hacia la https://t.co/BdtO6jVvxC';1;1.0;Positivo
1300164332660166657;|b'SemanaDeLaJuventud 2020 || Conoce mas informacion acerca del evento en &gt;&gt; https://t.co/M95ulZIKXi.\n@JuventudMed'|;1;1.0;Positivo
1300164018859057152;|b'#SemanaDeLaJuventud 2020 || Conoce mas informacion acerca del evento en &gt;&gt; https://t.co/M95ulZIKXi.\n@JuventudMed https://t.co/amwqDc9CZT'|;1;1.0;Positivo
1300182272138792960;b'@johnjasi Hola Jhon, gracias por escribirnos. Hoy aplica la medida de pico y cedula. Solamente pueden salir los num https://t.co/zL1cNYnsuD';1;0.6666666666666666;Negativo
1300164329799659527;b'La salud publica y el buen vivir hacen parte de la agenda de la #SemanaDeLaJuventud 2020 en Medellin. En la program https://t.co/KndH04h2m3';1;1.0;Positivo
1300148783477555203;b'Amplia la informacion aqui https://t.co/jaGRE4izfg.';1;1.0;Positivo
1300148780013158401;b'Febrero fue el mes en el que mas llamados de emergencia se recibieron de la ciudadania, con 46 casos, seguido de ju https://t.co/1E9Pdl2Ekx';1;1.0;Negativo
1300148773490917377;b'El Cuerpo Oficial de Bomberos Medellin @DAGRDMedellin, ha efectuado en 2020 el rescate de 274 animales que se encon https://t.co/mrwCv76tyD';0;0; 
1300138718402150400;|b'#EstudiarTransformaMiFuturo || Queremos que los proximos profesionales de la ciudad regresen a clases. Comunicate:\n https://t.co/o6rU7HsFx5'|;1;1.0;Negativo
1300144505149157376;b' Tienes muchas mas ventajas al graduarte en la @IUColmayor, una de nuestras instituciones acreditadas en Alta Cal https://t.co/CMA41RlKdi';1;1.0;Positivo
1300116068065665025;b'Nuestros campesinos estan trabajando para que los alimentos cosechados en los corregimientos, lleguen mas cerca a t https://t.co/A5R00sjoTU';1;1.0;Positivo
1300116072834560001;b'Garantizar la transicion a una #Ecociudad es tarea de todos. #EstudiarTransformaMiFuturo https://t.co/Kt3mmz1vu8';1;1.0;Positivo
1300131167245668355;b'Construir, adecuar y mantener la infraestructura educativa con equipamiento analogo y digital para promocionar la c https://t.co/Sp65RJvrBi';1;1.0;Positivo
1300115477251985409;b'Se espera que para septiembre se convoque el CONPES para que se haga efectiva la declaratoria de proyecto estrategi https://t.co/80Wj8FoXza';0;0; 
1300115475821670405;b'La bancada resalto la importancia del proyecto para el desarrollo, progreso, y evolucion de Medellin como #Ecociudad  .  #MedellinFuturo';1;1.0;Positivo
1300115472336158721;b'Agradecemos el apoyo de la bancada antioquena en el Congreso de la Republica, el cual fue expresado en una carta en https://t.co/JeBil1gaur';1;1.0;Positivo
1300102514050846721;b'Los videos se recibiran a traves del sitio web https://t.co/xK8RJrWPX5, https://t.co/Ms4yXUA2GK y estaran disponib https://t.co/xatRDChIZr';1;1.0;Negativo
1300102507134361604;b"El Sistema de Bibliotecas Publicas de Medellin y la @bppiloto, convocan al encuentro 'Las bibliotecas y el cuidado https://t.co/tacmnIfc8C";0;0; 
1300102512704401408;b'Invitamos a las bibliotecas de Iberoamerica a contar que acciones han implementado durante este tiempo y el aporte https://t.co/Z5wygwCdre';0;0; 
1300099812415672321;b'Esta nueva linea movilizara 60 millones de pasajeros al ano, e impactara a un millon de ciudadanos. para lograr su https://t.co/WFBMHqQGim';1;1.0;Positivo
1300099813757849600;b'Con esta obra se garantizara la reactivacion economica de la ciudad, generando mas 2.000 empleos directos y dando p https://t.co/skuZ8E78jV';1;1.0;Positivo
1300099810830188544;b'El Metro de la 80 esta incluido en el Plan de Desarrollo 2020 - 2023, como uno de los proyectos estrategicos de https://t.co/I08cKAAUWq';0;0; 
1300099807172755458;b'El Metro de la Avenida 80 para nuestra ciudad se proyecta como una realidad. En marzo recibimos el aval tecnico, lo https://t.co/iC9JYi1CUz';1;1.0;Positivo
1300097870855573509;b'Agradecemos el apoyo de la bancada antioquena en el Congreso de la Republica, el cual fue expresado en una carta en https://t.co/IfxnybxJ5D';1;1.0;Positivo
1300086434616012803;b'RT @JuventudMed:  Al ritmo del concierto Viejalengua entre Providencia y Margarita Siempre Viva, finalizamos el segundo dia de la #Seman';1;1.0;Positivo
1300085870754697217;b'Hoy, en la conmemoracion del Dia Internacional de las Victimas de Desapariciones Forzadas, ratificamos nuestro comp https://t.co/lcPPOpFD5V';1;1.0;Negativo
1300070773139202048;b'El nivel de cercania con personas a nuestro alrededor, el tipo de contacto que tengamos, la duracion del mismo y nu https://t.co/JbaHfTicjo';0;0; 
1300091511917481985;b' Todavia hay mucho mas! \nNo te pierdas hoy los eventos del tercer dia de la #SemanaDeLaJuventud 2020, #Utopias. https://t.co/DikNUg1m9F';1;1.0;Negativo
1300085873246113796;b'Los y las invitamos a que se unan al Dia Internacional de la Desaparicion Forzada con gestos de solidaridad hacia l https://t.co/SthXlRAW5h';1;1.0;Positivo
1300073186424389632;b'@tathyg1 Hola, gracias por informarnos. Por Favor, comunicate manana a la linea: 3228069 Feliz dia!';1;0.75;Positivo
1300061795206520832;b'@juanfeeeee Hola Juan Felipe, gracias por escribirnos, debe comunicarse al Cuadrante o estacion de @PoliciaMedellin https://t.co/LDnG9f0x5s';1;1.0;Negativo
1300055674404167684;b'La #COVID19 tiene la capacidad de permanecer por varias horas sobre superficies como mesas, teclados, telefonos y m https://t.co/GHDJEqs1FJ';1;1.0;Positivo
1300047009953599494;b'Los alimentos, productos, areas, espacios y superficies deberan estar en condiciones optimas para prestar su servic https://t.co/2SclIyFHva';1;1.0;Positivo
1300047011702542336;|b'#TodoVaAEstarBien || Amplia la informacion sobre la reactivacion economica de la ciudad, en el siguiente enlace &gt;&gt; https://t.co/NRbvYkixbw'|;1;1.0;Positivo
1300061165385666560;b' Tienes muchas mas ventajas al graduarte en una de nuestras instituciones acreditadas en Alta Calidad . https://t.co/jZDpOIbOYw';1;1.0;Positivo
1300047007940255744;b'Hacemos un llamado a los centros comerciales, gimnasios, restaurantes, gastrobares, trabajadores y domiciliarios pa https://t.co/jvzBCmBXKK';1;1.0;Positivo
1300047004467331075;|b'#TodoVaAEstarBien || Ante la puesta en marcha del Plan de Reactivacion Economica Segura en Medellin, que se dara de https://t.co/fTLhfyaRBD'|;1;1.0;Positivo
1300025476568637443;b'Cuidarnos es tarea de todos! Si tienes que salir a trabajar no olvides utilizar el tapabocas correctamente, este d https://t.co/fSiDdHDzdC';1;0.75;Positivo
1300040570782576642;b'#EntreTodosLoLogramos si encontramos nuevas alternativas para celebrar sin que tengamos que estar en el mismo espac https://t.co/DrvHk30kjV';1;1.0;Positivo
1299906895667437568;|b'#MedellinFuturo || Amplia la informacion sobre esta noticia aqui  https://t.co/rWAfYc0j5i'|;1;1.0;Positivo
1299902602726060032;b'Amplia esta informacion aqui https://t.co/kQdOmapBAp';1;1.0;Positivo
1299905260794806274;|b'#MedellinFuturo || Conoce mas informacion a cerca de esta noticia en https://t.co/TIMmPnZt7z'|;1;1.0;Positivo
1299904095663222784;b'Amplia esta informacion aqui https://t.co/TpNjTicAnW';1;1.0;Positivo
1299877185763897345;b'RT @JuventudMed:  Disfruta del concierto Viejalengua, con las presentaciones de Margarita Siempre Viva y Providencia.\n\n Esto es Musica';1;0.6666666666666666;Positivo
1299855508631945218;b'En el encuentro se trataron temas para hacerle frente a las dificultades por la pandemia, participo el alcalde de M https://t.co/afLQMKweBb';1;1.0;Negativo
1299871689409523717;b'El #PicoYCedula del domingo 30 de agosto es para cedulas terminadas en 4 y 5. \nPodras abastecerte de alimentos o re https://t.co/VDHbfWAwEG';1;1.0;Negativo
1299855506438270977;b'Tras meses de aislamiento, nos reunimos con ediles y presidentes de Asocomunal de la ciudad, para compartir los ava https://t.co/H8vFyRlIs4';1;1.0;Negativo
1299855082578681858;b'RT @JuventudMed:  Ciborgs, un espacio de la #SemanaDeLaJuventud para reflexionar y pensar desde la tecnologia los mundos posibles hacia';1;1.0;Positivo
1299853318307696642;|b'MedellinFuturo || Amplia la informacion en el siguiente enlace  https://t.co/cxU1mfnsfA'|;1;1.0;Positivo
1299848775738044421;b'Esta feria contara con mas de 15.000 visitantes y 120 empresas turisticas .\nAmplia esta informacion en  https://t.co/TOwYZvrdd4';1;1.0;Positivo
1299799686795202562;b'A la fecha se han recibido 71 cortos, que se han proyectado en la franja de estrenos, todos los viernes a las 4:00 https://t.co/8ZwRQse3Lx';1;1.0;Positivo
1299802427927990272;|b'#ComprasPublicas || Estamos en proceso de seleccion de proveedores para la adquisicion de equipos de proteccion pers https://t.co/4A4Gvm4lId'|;1;1.0;Positivo
1299799685021028353;b"Universidades de la ciudad se unen al proyecto 'Rodando en Casa', en su version academica, para narrar la cotidiani https://t.co/pdGlJ7wICf";0;0; 
1299811033427726336;b'@camigon05 Hola Camila, acabamos de escribirte. Estamos atentos!';1;1.0;Positivo
1299830561603813377;b'RT @JuventudMed:  Conectate con la charla  Ciborgs Una reflexion sobre las posibilidades que ofrece la tecnologia y el desarrollo de p';1;1.0;Negativo
1299767361227165697;b'https://t.co/pTfdpi47wU';0;0;Neutro
1299783882682884097;b' Nuestra institucion de educacion superior @IUColmayor, tiene mas de 70 anos de trayectoria transformando la re https://t.co/01rj9GLDgY';1;1.0;Positivo
1299798981334114304;b'Gracias a la estrategia Aula Intercultural promovemos la continuidad educativa de Alrededor de 60 ninos, ninas y ad https://t.co/OuohU7qKm4';1;0.6666666666666666;Positivo
1299768782898884608;b'Con la integracion multidisciplinar e investigacion dirigida hacia el Ser + STEM y la Cuarta Revolucion Industrial, https://t.co/ruVpCsnJFX';1;1.0;Positivo
1299757724645896199;b'Las recientes estadisticas proporcionada por el Sistema Integrado de Emergencias y Seguridad de Medellin, revelan q https://t.co/WozUSHrZR7';1;0.75;Positivo
1299768783096049665;b'Y tu, como apoyarias a los negocios locales en este momento tan crucial? Te invitamos a descubrir nuevas experienc https://t.co/c3LCTzinWt';1;1.0;Positivo
1299767306936090624;b'Kilometros es una palabra importante en nuestro  del Plan de Desarrollo #MedellinFuturo 2020 - 2023. Hoy te invi https://t.co/zki6b94WKM';1;1.0;Positivo
1299757722553012227;b'Las llamadas inoportunas a la linea 123 han disminuido un 32.6 % durante el 2020, gracias a campanas de concientiza https://t.co/4EIW2UEMgY';1;0.6666666666666666;Negativo
1299753685661241344;b'#EstudiarTransformaMiFuturo con tecnologia, infraestructura de calidad y conectividad, haremos de Medellin el https://t.co/f2rRp1xZd1';1;1.0;Positivo
1299732830122016769;b'RT @JuventudMed:  Es momento de ser parte de #ClubesJuveniles, conoce toda la informacion e inscribete en  https://t.co/yg1ZvSlSYn #Dem';1;1.0;Positivo
1299732826577948673;b'Mi sueno es que cada nino de Medellin tenga un computador donde pueda avanzar en sus estudios y aprender a program https://t.co/WyFliFmniu';1;1.0;Positivo
1299746130541137928;b'Seguimos conmemorando el Dia Internacional de los Pueblos Indigenas. Los invitamos a este enriquecedor espacio en e https://t.co/Q0h37l5PbM';1;1.0;Positivo
1299732821485989890;b'Mi sueno es que cada nino de Medellin tenga un computador donde pueda avanzar en sus estudios y aprender a program https://t.co/ecWVh1zEEz';1;1.0;Positivo
1299732793682001927;b'Nuestro alcalde @QuinteroCalle, participo en la socializacion de los avances del decreto transitorio del Presupuest https://t.co/2sXn5Z7oFS';1;1.0;Positivo
1299731031550046208;b'Disfruta la Serenata Mayor y la Condecoracion Gilberto Echeverri Mejia para Adultos Mayores Sobresalientes. El saba https://t.co/w8L1n4IIKk';1;1.0;Positivo
1299715933074673665;b'Las expresiones artisticas y culturales de nuestras personas mayores nos enorgullecen. Los invitamos a disfrutar es https://t.co/2HUlAgzuEG';1;1.0;Positivo
1299715931946450946;b'Conocer el impacto que tiene una alimentacion balanceada en la salud, es fundamental para mejorar nuestra calidad d https://t.co/KrrOTI5wpx';1;0.75;Positivo
1299711479839698945;b'En la agenda se destaca una intervencion performatica el 31 de agosto, en siete puntos claves de la ciudad, entre l https://t.co/4PZt9uERiH';1;1.0;Positivo
1299711478249984003;b'El domingo 30 de agosto nos unimos al Dia Internacional de las Victimas de Desapariciones Forzadas, con acciones de https://t.co/XYx32OPwQ2';1;1.0;Negativo
1299708899222839299;b'La primera estacion de marcacion sera en Aranjuez, el procedimiento es gratuito. Es necesario presentar los documen https://t.co/Lns1FUOdGV';1;0.5;Positivo
1299707292762411010;b'https://t.co/9NmM30CabS';0;0;Neutro
1299711536735412224;b'El 4 de septiembre a las 4:00 p. m., tendra lugar una exposicion virtual de fotografia de la reportera grafica Nata https://t.co/mLGOWC5O9p';0;0; 
1299708897536638981;b"En cabeza de la @seguridadmed  y aliados con la @PoliciaMedellin, emprendemos la estrategia contra el hurto: 'Marca https://t.co/hzB5PgyacL";0;0; 
1299708388134154240;b'Unidos podemos hacer mas! Se parte de la solucion y reporta tus sintomas en la aplicacion CoronApp - Colombia, a https://t.co/hmoHTNddhQ';1;0.5;Positivo
1299694285286240259;b' Nuestra institucion de educacion superior @IUColmayor, tiene mas de 70 anos de trayectoria transformando la re https://t.co/2wTOZyz4Ux';1;1.0;Positivo
1299707279051296780;b'Esto apenas comienza!\nProgramate con los eventos del segundo dia de la #SemanaDeLaJuventud 2020, #Utopias. \n https://t.co/GjD1SEDg7e';0;0; 
1299663086425722886;b'#EntreTodosLoLogramos si ademas de utilizar el tapabocas, mantenemos el lavado frecuente de manos y la distancia so https://t.co/IKWNLFHU6c';1;0.6666666666666666;Negativo
1299693284336349184;b'Aunque los sintomas mas comunes de la #COVID19 son fiebre, dificultad para respirar, tos seca y cansancio, existen https://t.co/AXeqjCbaSL';1;0.857142857142857;Negativo
1299678186146537472;b'Diariamente circula informacion FALSA sobre la pandemia del coronavirus, que solo busca generar panico entre los ci https://t.co/eteXu2tdwS';1;0.5;Negativo
1299559768596656130;b'@lavozdelaconci5 @QuinteroCalle @luisyepesb @FdoQuijano @roures1 @xmimedellin @SomosTodosMov Buenas noches. En este https://t.co/Efr297MyjH';1;1.0;Positivo
1299534733731393536;b"RT @JuventudMed: En el 'Taller mutante para las juventudes terrestres' conversamos sobre la madre tierra, ecohuertas, plantas, soberania a";0;0; 
1299534660461039621;b'RT @JuventudMed: El primer dia de la #SemanaDeLaJuventud 2020, #Utopias, termina con las sonoridades electronicas y analogas de Ana Gartne';1;1.0;Positivo
1299528938910253057;b'@FaunerA @EPMestamosahi @s Hola, buenas noches. El area encargada nos indica que la obstruccion de alcantarillado q https://t.co/SMeafLidsr';1;0.5;Positivo
1299518147461029888;b'RT @QuinteroCalle: Gobierno Nacional apoya y autoriza nuestro plan de apertura economica. https://t.co/MAEs82zlIP';1;1.0;Positivo
1299513867916193793;b'@Wilbermontoya Hola gracias por escribirnos. En este momento estamos trabajando para fortalecer la plataforma de la https://t.co/aLIK03RSQY';1;0.5;Negativo
1299513563225247744;b'Lo estamos logrando! Trabajando unidos saldremos adelante.\nEste fin de semana nuevamente tendremos restricciones e https://t.co/aPbWFnzSQT';1;0.8;Positivo
1299513765625552896;b'@bermuely Hola gracias por escribirnos. En este momento estamos trabajando para fortalecer la plataforma de la Alca https://t.co/inZmcszWR6';1;0.5;Negativo
1299508384488620034;b'Para mas informacion, las personas pueden escribir al correo seresenmovimiento@medellin.gov.co, o al telefono 315 838 7833.\n#MedellinFuturo';0;0; 
1299513431951900672;b'@AdriAlba7 Hola, gracias por escribirnos. En este momento estamos trabajando para fortalecer la plataforma de la Al https://t.co/hvhyGJEYXo';1;0.5;Negativo
1299514161400090625;b'RT @JuventudMed: https://t.co/rCCLvHPa50';0;0;Neutro
1299508381653360641;b'La inscripcion sera a traves de la pagina https://t.co/s9dulHOjmF, en el icono Convocatorias e ingresar a Seres en https://t.co/Ubc2fuv7nD';0;0; 
1299508376364371968;b'Invitamos a colectivos, grupos conformados, organizaciones y/o academia, para que a traves de diferentes medios de https://t.co/gPgKUX00Jy';1;1.0;Negativo
1299508379333820418;b"Se otorgaran 13 estimulos de $5'000.000, para desarrollar las propuestas comunicacionales y artisticas en siete cat https://t.co/fOChV89eqB";1;1.0;Positivo
1299499765122691073;b'El #PicoYCedula del sabado 29 de agosto es para cedulas terminadas en 2 y 3. \nPodras abastecerte de alimentos o rea https://t.co/LMwqcjJMXZ';1;1.0;Negativo
1299508373713489921;b"A traves de la Secretaria de Salud abrimos la convocatoria 'Seres en movimiento' para promover la equidad de genero https://t.co/VvKUqBED52";1;1.0;Positivo
1299488937736572928;b'Continuamos garantizando bienestar a los animales mas vulnerables. \nGracias al trabajo articulado con el https://t.co/IMLhtH54Cz';1;0.7142857142857142;Positivo
1299506028464295937;b'En articulacion con la Unidad de Duelo de la Funeraria San Vicente,  capacitamos en manejo de duelo en tiempos de p https://t.co/2RAmr7RgcW';1;0.5;Negativo
1299489071660707841;b'RT @JuventudMed: Taller mutante para las #JuventudES #Terrestres!\n\nUn espacio de dialogo sobre el relacionamiento con la naturaleza, l';1;1.0;Positivo
1299469368473116672;b'RT @JuventudMed: Comenzo la #SemanaDeLaJuventud! \n\nUnete a la Minga para tejer a Medellin! Conozcamos las tradiciones de nuestros pue';0;0; 
1299467279789371394;b'@FaunerA @EPMestamosahi @s Hola, gracias por escribirnos. Hemos enviado este reporte al area encargada para darte u https://t.co/WqXzBMY1w8';1;1.0;Negativo
1299487916662681600;b'Listos para cantarle a Medellin en #CiudadAltavoz ?\nCelebremos nuestra diversidad sonora: metal, rap, core, elec https://t.co/Mhtk3Oyg47';1;1.0;Positivo
1299488676775448577;b"RT @JuventudMed: 'Minga para tejer a Medellin', un encuentro con jovenes de diferentes pueblos indigenas que nos comparten saberes, signif";0;0; 
1299449562537615362;b'@lharangog @Areametropol Hola, gracias por escribirnos. Medellin tendra restriccion nocturna de movilidad durante e https://t.co/6IjX6ipJFZ';1;1.0;Negativo
1299450503256997894;b'Tenemos las mejores expectativas para la reapertura economica que viviremos en nuestra #MedellinFuturo. Escuchar a https://t.co/DPwNMdWDa0';1;1.0;Positivo
1299459493135355904;b'Sus ideas ya estan en movimiento! En la edicion 17, participaron mujeres con iniciativas colectivas de diversas co https://t.co/cJdEahbCJu';1;1.0;Negativo
1299474015954841601;|b'#ComprasPublicas || Nos encontramos en proceso de seleccion de los proveedores para el servicio de mensajeria de not https://t.co/XEaWSEOlvN'|;0;0; 
1299448354485698560;b'Vamos en firme por la reactivacion economica de la ciudad!\nInvitados a ver esta nota de @NoticiasCaracol, donde nu https://t.co/D93rYcjNVi';1;1.0;Positivo
1299446705222541312;|b'Recuerda que tambien puedes adquirir los #MercadosCampesinos a traves de la plataforma #CompraLocal &gt;&gt; https://t.co/vDRsgSUzIJ.'|;0;0; 
1299446706422132736;|b'Te invitamos a ampliar esta informacion a traves del siguiente enlace &gt;&gt; https://t.co/1zhplyGAf7. #MedellinFuturo'|;1;1.0;Positivo
1299446703855210496;b'La idea es ampliar el numero de camiones posteriormente, brindando mas espacios de comercializacion de alimentos sa https://t.co/OTCtgsCfLn';1;0.6666666666666666;Positivo
1299446702647193601;b'A partir hoy, dos vehiculos visitaran Ciudad del Rio, Loma de Los Bernal y sector La Calera, para ofrecer hortaliza https://t.co/HhZMGd92FY';0;0; 
1299444264305393665;|b'#MedellinMeCuida || Compartimos el #ReporteCOVID19Medellin con los datos actualizados al 27 de agosto de 2020.\n\nCaso https://t.co/MrpR4F6Rhj'|;1;1.0;Positivo
1299446694879297537;b' Apoyamos a nuestros productores rurales de los cinco corregimientos, en su reactivacion economica, con la pu https://t.co/3Dd4HvgrNY';1;1.0;Positivo
1299435022227853318;b'Seran 10 dias de actividades con los siguientes espacios tematicos: \n-Indefinibles.\n-Agora de los dilemas.\n-Tallere https://t.co/1iTUsdCeN9';1;0.5;Positivo
1299435017760800771;b'Nuestra ciudad sera testigo del inicio de la #SemanaDeLaJuventud 2020. La invitacion que le hacemos a los jovenes e https://t.co/x1VOjnMgku';0;0; 
1299435023658082306;|b'#SemanaDeLaJuventud 2020 || Tendremos el privilegio de contar con artistas como Providencia y Herencia de Timbiqui. https://t.co/a23wG8rQ9f'|;1;1.0;Positivo
1299421491323232256;b' Dos de nuestras instituciones de educacion superior ya cuentan con el reconocimiento en Alta Calidad,  https://t.co/RgyNskF76e';1;1.0;Positivo
1299435020680126472;|b'#SemanaDeLaJuventud 2020 || Los jovenes podran disfrutar el #FacebookLive de @JuventudMed, hoy a partir de las 5:00 p. m.'|;1;0.5;Negativo
1299420510154092544;|b'Recuerda que tambien puedes adquirir los #MercadosCampesinos a traves de la plataforma #CompraLocal &gt;&gt; https://t.co/j8Sf91HKot'|;0;0; 
1299442182437384193;b'La reactivacion economica permitira el regreso paulatino de las actividades turisticas bajo el cumplimiento de los https://t.co/zotH4U9VAW';1;0.6666666666666666;Positivo
1299420508962861056;b'La idea es ampliar el numero de camiones posteriormente, brindando mas espacios de comercializacion de alimentos sa https://t.co/NCD3vKoOas';1;0.6666666666666666;Positivo
