word;label;value;num
histerico;Negativo;-1;1
histericos;Negativo;-1;1
holgazanear;Negativo;-1;1
homenaje;Positivo;1;1
homenajes;Positivo;1;1
honesta;Positivo;1;1
honestas;Positivo;1;1
honestidad;Positivo;1;1
honesto;Positivo;1;1
honestos;Positivo;1;1
honorable;Positivo;1;1
honorables;Positivo;1;1
honrada;Positivo;1;1
honradas;Positivo;1;1
honrado;Positivo;1;1
honrados;Positivo;1;1
honrando;Positivo;1;1
honrar;Positivo;1;1
horda;Negativo;-1;1
hormigueo;Positivo;1;1
hormigueos;Positivo;1;1
horrenda;Negativo;-1;1
horrendamente;Negativo;-1;1
horrendas;Negativo;-1;1
horrendo;Negativo;-1;1
horrendos;Negativo;-1;1
horrible;Negativo;-1;1
horriblemente;Negativo;-1;1
horripilante;Negativo;-1;1
horror;Negativo;-1;1
horroriza;Negativo;-1;1
horrorizada;Negativo;-1;1
horrorizadas;Negativo;-1;1
horrorizado;Negativo;-1;1
horrorizados;Negativo;-1;1
horrorizar;Negativo;-1;1
horrorosamente;Negativo;-1;1
hosca;Negativo;-1;1
hoscas;Negativo;-1;1
hosco;Negativo;-1;1
hoscos;Negativo;-1;1
hospitalario;Positivo;1;1
hospitalarios;Positivo;1;1
hostigada;Negativo;-1;1
hostigadas;Negativo;-1;1
hostigado;Negativo;-1;1
hostigador;Negativo;-1;1
hostigados;Negativo;-1;1
hostil;Negativo;-1;1
hostilidad;Negativo;-1;1
hostilidades;Negativo;-1;1
huelga;Negativo;-1;1
huidiza;Negativo;-1;1
huidizas;Negativo;-1;1
huidizo;Negativo;-1;1
huidizos;Negativo;-1;1
huir;Negativo;-1;1
humana;Positivo;1;1
humanas;Positivo;1;1
humano;Positivo;1;1
humanos;Positivo;1;1
humeda;Negativo;-1;1
humedas;Negativo;-1;1
humedo;Negativo;-1;1
humedos;Negativo;-1;1
humildad;Positivo;1;1
humillacion;Negativo;-1;1
humillante;Negativo;-1;1
humillar;Negativo;-1;1
humo;Negativo;-1;1
humos;Negativo;-1;1
hundida;Negativo;-1;1
hundidas;Negativo;-1;1
hundido;Negativo;-1;1
hundidos;Negativo;-1;1
hundimiento;Negativo;-1;1
hundimientos;Negativo;-1;1
hundirse;Negativo;-1;1
huyendo;Negativo;-1;1
icterica;Negativo;-1;1
ictericas;Negativo;-1;1
icterico;Negativo;-1;1
ictericos;Negativo;-1;1
ideal;Positivo;1;1
ideales;Positivo;1;1
idealizar;Positivo;1;1
idealmente;Positivo;1;1
idear;Negativo;-1;1
idilica;Positivo;1;1
idilicas;Positivo;1;1
idilico;Positivo;1;1
idilicos;Positivo;1;1
idiota;Negativo;-1;1
idiotamente;Negativo;-1;1
idiotas;Negativo;-1;1
idioteces;Negativo;-1;1
idiotez;Negativo;-1;1
idolatrada;Positivo;1;1
idolatradas;Positivo;1;1
idolatrado;Positivo;1;1
idolatrados;Positivo;1;1
idolatrar;Positivo;1;1
idolo;Positivo;1;1
idolos;Positivo;1;1
ignominia;Negativo;-1;1
ignominiosa;Negativo;-1;1
ignominiosamente;Negativo;-1;1
ignominiosas;Negativo;-1;1
ignominioso;Negativo;-1;1
ignominiosos;Negativo;-1;1
ignorancia;Negativo;-1;1
ignorante;Negativo;-1;1
ignorar;Negativo;-1;1
igualmente;Positivo;1;1
ilegal;Negativo;-1;1
ilegalidad;Negativo;-1;1
ilegalmente;Negativo;-1;1
ilegible;Negativo;-1;1
ilegitima;Negativo;-1;1
ilegitimas;Negativo;-1;1
ilegitimo;Negativo;-1;1
ilegitimos;Negativo;-1;1
ilicita;Negativo;-1;1
ilicitas;Negativo;-1;1
ilicito;Negativo;-1;1
ilicitos;Negativo;-1;1
ilimitada;Positivo;1;1
ilimitadas;Positivo;1;1
ilimitado;Positivo;1;1
ilimitados;Positivo;1;1
ilogica;Negativo;-1;1
ilogicamente;Negativo;-1;1
ilogicas;Negativo;-1;1
ilogico;Negativo;-1;1
ilogicos;Negativo;-1;1
iluminada;Positivo;1;1
iluminadas;Positivo;1;1
iluminado;Positivo;1;1
iluminados;Positivo;1;1
iluminar;Positivo;1;1
ilusiones;Negativo;-1;1
ilusoria;Negativo;-1;1
ilusorias;Negativo;-1;1
ilusorio;Negativo;-1;1
ilusorios;Negativo;-1;1
ilustre;Positivo;1;1
ilustres;Positivo;1;1
imaginaria;Negativo;-1;1
imaginarias;Negativo;-1;1
imaginario;Negativo;-1;1
imaginarios;Negativo;-1;1
imaginativa;Positivo;1;1
imaginativas;Positivo;1;1
imaginativo;Positivo;1;1
imaginativos;Positivo;1;1
imbatible;Positivo;1;1
imbatibles;Positivo;1;1
imbecil;Negativo;-1;1
impaciencia;Negativo;-1;1
impaciente;Negativo;-1;1
impar;Negativo;-1;1
imparcial;Positivo;1;1
imparcialidad;Positivo;1;1
imparcialmente;Positivo;1;1
impasible;Negativo;-1;1
impavido;Positivo;1;1
impavidos;Positivo;1;1
impecable;Positivo;1;1
impecables;Positivo;1;1
impedancia;Negativo;-1;1
impedimento;Negativo;-1;1
impedimentos;Negativo;-1;1
impedir;Negativo;-1;1
impenitente;Negativo;-1;1
impensablemente;Negativo;-1;1
imperfeccion;Negativo;-1;1
imperfecciones;Negativo;-1;1
imperfecta;Negativo;-1;1
imperfectamente;Negativo;-1;1
imperfectas;Negativo;-1;1
imperfecto;Negativo;-1;1
imperfectos;Negativo;-1;1
imperialista;Negativo;-1;1
imperiosa;Negativo;-1;1
imperiosamente;Negativo;-1;1
imperiosas;Negativo;-1;1
imperioso;Negativo;-1;1
imperiosos;Negativo;-1;1
impersonal;Negativo;-1;1
impertinente;Negativo;-1;1
impetu;Positivo;1;1
impetuosa;Negativo;-1;1
impetuosamente;Negativo;-1;1
impetuosas;Negativo;-1;1
impetuoso;Negativo;-1;1
impetuosos;Negativo;-1;1
impia;Negativo;-1;1
impias;Negativo;-1;1
impiedad;Negativo;-1;1
impio;Negativo;-1;1
impios;Negativo;-1;1
implacabilidad;Negativo;-1;1
implacable;Negativo;-1;1
implacablemente;Negativo;-1;1
implicacion;Negativo;-1;1
implicar;Negativo;-1;1
implorar;Negativo;-1;1
implosiones;Negativo;-1;1
impolitica;Negativo;-1;1
impoliticas;Negativo;-1;1
impolitico;Negativo;-1;1
impoliticos;Negativo;-1;1
imponente;Negativo;-1;1
imponer;Negativo;-1;1
impopular;Negativo;-1;1
importante;Positivo;1;1
importantes;Positivo;1;1
importuna;Negativo;-1;1
importunar;Negativo;-1;1
importunas;Negativo;-1;1
importuno;Negativo;-1;1
importunos;Negativo;-1;1
imposibilitar;Negativo;-1;1
imposible;Negativo;-1;1
imposiblemente;Negativo;-1;1
imposicion;Negativo;-1;1
impotencia;Negativo;-1;1
impotente;Negativo;-1;1
impracticable;Negativo;-1;1
imprecar;Negativo;-1;1
imprecisa;Negativo;-1;1
imprecisas;Negativo;-1;1
imprecision;Negativo;-1;1
impreciso;Negativo;-1;1
imprecisos;Negativo;-1;1
impresión;Positivo;1;1
impresiona;Positivo;1;1
impresionado;Positivo;1;1
impresionante;Positivo;1;1
impresionantemente;Positivo;1;1
impresionar;Positivo;1;1
imprevisible;Negativo;-1;1
imprevista;Negativo;-1;1
imprevistas;Negativo;-1;1
imprevisto;Negativo;-1;1
imprevistos;Negativo;-1;1
improbabilidad;Negativo;-1;1
improbable;Negativo;-1;1
improbablemente;Negativo;-1;1
improductiva;Negativo;-1;1
improductivas;Negativo;-1;1
improductivo;Negativo;-1;1
improductivos;Negativo;-1;1
impropia;Negativo;-1;1
impropias;Negativo;-1;1
impropiedad;Negativo;-1;1
impropio;Negativo;-1;1
impropios;Negativo;-1;1
imprudencia;Negativo;-1;1
imprudente;Negativo;-1;1
imprudentemente;Negativo;-1;1
impudencia;Negativo;-1;1
impudente;Negativo;-1;1
impudicamente;Negativo;-1;1
impugnar;Negativo;-1;1
impulsar;Positivo;1;1
impulsiva;Negativo;-1;1
impulsivamente;Negativo;-1;1
impulsivas;Negativo;-1;1
impulsivo;Negativo;-1;1
impulsivos;Negativo;-1;1
impunidad;Negativo;-1;1
impura;Negativo;-1;1
impuras;Negativo;-1;1
impureza;Negativo;-1;1
impuro;Negativo;-1;1
impuros;Negativo;-1;1
inaccion;Negativo;-1;1
inaceptable;Negativo;-1;1
inaceptablemente;Negativo;-1;1
inactiva;Negativo;-1;1
inactivas;Negativo;-1;1
inactivo;Negativo;-1;1
inactivos;Negativo;-1;1
inadaptacion;Negativo;-1;1
inadaptada;Negativo;-1;1
inadaptadas;Negativo;-1;1
inadaptado;Negativo;-1;1
inadaptados;Negativo;-1;1
inadecuadamente;Negativo;-1;1
inadmisible;Negativo;-1;1
inadvertida;Negativo;-1;1
inadvertidas;Negativo;-1;1
inadvertido;Negativo;-1;1
inadvertidos;Negativo;-1;1
inadvertir;Negativo;-1;1
inafectada;Positivo;1;1
inafectadas;Positivo;1;1
inafectado;Positivo;1;1
inafectados;Positivo;1;1
inaguantable;Negativo;-1;1
inalcanzable;Negativo;-1;1
inamovible;Negativo;-1;1
inane;Negativo;-1;1
inapropiada;Negativo;-1;1
inapropiadas;Negativo;-1;1
inapropiado;Negativo;-1;1
inapropiados;Negativo;-1;1
inarticulada;Negativo;-1;1
inarticuladas;Negativo;-1;1
inarticulado;Negativo;-1;1
inarticulados;Negativo;-1;1
inasequibles;Negativo;-1;1
inatacable;Positivo;1;1
inatacables;Positivo;1;1
inatenta;Negativo;-1;1
inatentas;Negativo;-1;1
inatento;Negativo;-1;1
inatentos;Negativo;-1;1
inaudible;Negativo;-1;1
inautentica;Negativo;-1;1
incapacidad;Negativo;-1;1
incapacitada;Negativo;-1;1
incapacitadas;Negativo;-1;1
incapacitado;Negativo;-1;1
incapacitados;Negativo;-1;1
incapaz;Negativo;-1;1
incauta;Negativo;-1;1
incautas;Negativo;-1;1
incauto;Negativo;-1;1
incautos;Negativo;-1;1
incendiaria;Negativo;-1;1
incendiarias;Negativo;-1;1
incendiario;Negativo;-1;1
incendiarios;Negativo;-1;1
incesante;Negativo;-1;1
incesantemente;Negativo;-1;1
incierta;Negativo;-1;1
inciertas;Negativo;-1;1
incierto;Negativo;-1;1
inciertos;Negativo;-1;1
incitacion;Negativo;-1;1
incitando;Negativo;-1;1
incitar;Negativo;-1;1
incivil;Negativo;-1;1
incivilidad;Negativo;-1;1
incivilizada;Negativo;-1;1
incivilizadas;Negativo;-1;1
incivilizado;Negativo;-1;1
incivilizados;Negativo;-1;1
inclemente;Negativo;-1;1
incobrables;Negativo;-1;1
incoherencia;Negativo;-1;1
incoherente;Negativo;-1;1
incoherentemente;Negativo;-1;1
incomoda;Negativo;-1;1
incomodamente;Negativo;-1;1
incomodas;Negativo;-1;1
incomodo;Negativo;-1;1
incomodos;Negativo;-1;1
incompatibilidad;Negativo;-1;1
incompatible;Negativo;-1;1
incompetencia;Negativo;-1;1
incompetente;Negativo;-1;1
incompleta;Negativo;-1;1
incompletas;Negativo;-1;1
incompleto;Negativo;-1;1
incompletos;Negativo;-1;1
incomprendida;Negativo;-1;1
incomprendidas;Negativo;-1;1
incomprendido;Negativo;-1;1
incomprendidos;Negativo;-1;1
incomprensible;Negativo;-1;1
incomprension;Negativo;-1;1
inconcebible;Negativo;-1;1
inconcebiblemente;Negativo;-1;1
inconclusa;Negativo;-1;1
inconclusas;Negativo;-1;1
inconcluso;Negativo;-1;1
inconclusos;Negativo;-1;1
inconexa;Negativo;-1;1
inconexas;Negativo;-1;1
inconexo;Negativo;-1;1
inconexos;Negativo;-1;1
inconfortable;Negativo;-1;1
incongruente;Negativo;-1;1
incongruentemente;Negativo;-1;1
inconmensurable;Negativo;-1;1
inconsciente;Negativo;-1;1
inconsecuencia;Negativo;-1;1
inconsecuente;Negativo;-1;1
inconsecuentemente;Negativo;-1;1
inconsistencia;Negativo;-1;1
inconsistencias;Negativo;-1;1
inconsistente;Negativo;-1;1
inconsolable;Negativo;-1;1
inconsolablemente;Negativo;-1;1
inconstante;Negativo;-1;1
inconstitucional;Negativo;-1;1
inconveniencia;Negativo;-1;1
inconveniente;Negativo;-1;1
inconvenientemente;Negativo;-1;1
inconvenientes;Negativo;-1;1
inconvincente;Negativo;-1;1
incooperante;Negativo;-1;1
incorrecta;Negativo;-1;1
incorrectamente;Negativo;-1;1
incorrectas;Negativo;-1;1
incorrecto;Negativo;-1;1
incorrectos;Negativo;-1;1
incorregible;Negativo;-1;1
incorregiblemente;Negativo;-1;1
incredula;Negativo;-1;1
incredulamente;Negativo;-1;1
incredulas;Negativo;-1;1
incredulidad;Negativo;-1;1
incredulo;Negativo;-1;1
incredulos;Negativo;-1;1
incuestionables;Positivo;1;1
inculcar;Negativo;-1;1
incumplida;Negativo;-1;1
incumplimiento;Negativo;-1;1
incumplimientos;Negativo;-1;1
indebida;Negativo;-1;1
indebidamente;Negativo;-1;1
indebidas;Negativo;-1;1
indebido;Negativo;-1;1
indebidos;Negativo;-1;1
indecencia;Negativo;-1;1
indecente;Negativo;-1;1
indecentemente;Negativo;-1;1
indecible;Negativo;-1;1
indecisa;Negativo;-1;1
indecisas;Negativo;-1;1
indecision;Negativo;-1;1
indeciso;Negativo;-1;1
indecisos;Negativo;-1;1
indefendible;Negativo;-1;1
indefensa;Negativo;-1;1
indefensas;Negativo;-1;1
indefenso;Negativo;-1;1
indefensos;Negativo;-1;1
indefinir;Negativo;-1;1
indeseable;Negativo;-1;1
indeseada;Negativo;-1;1
indeseadas;Negativo;-1;1
indeseado;Negativo;-1;1
indeseados;Negativo;-1;1
indeterminable;Negativo;-1;1
indeterminada;Negativo;-1;1
indeterminadas;Negativo;-1;1
indeterminado;Negativo;-1;1
indeterminados;Negativo;-1;1
indiferencia;Negativo;-1;1
indiferente;Negativo;-1;1
indigencia;Negativo;-1;1
indigente;Negativo;-1;1
indigna;Negativo;-1;1
indignacion;Negativo;-1;1
indignada;Negativo;-1;1
indignadas;Negativo;-1;1
indignado;Negativo;-1;1
indignados;Negativo;-1;1
indignante;Negativo;-1;1
indignas;Negativo;-1;1
indignidad;Negativo;-1;1
indigno;Negativo;-1;1
indignos;Negativo;-1;1
indiscernible;Negativo;-1;1
indiscrecion;Negativo;-1;1
indiscreta;Negativo;-1;1
indiscretamente;Negativo;-1;1
indiscretas;Negativo;-1;1
indiscreto;Negativo;-1;1
indiscretos;Negativo;-1;1
indiscriminada;Negativo;-1;1
indiscriminadamente;Negativo;-1;1
indiscutiblemente;Positivo;1;1
indiscutibles;Positivo;1;1
indisponible;Negativo;-1;1
indispuesta;Negativo;-1;1
indispuestas;Negativo;-1;1
indispuesto;Negativo;-1;1
indispuestos;Negativo;-1;1
indistinguible;Negativo;-1;1
indistinta;Negativo;-1;1
indistintas;Negativo;-1;1
indistinto;Negativo;-1;1
indistintos;Negativo;-1;1
individualizado;Positivo;1;1
individualizados;Positivo;1;1
indocumentados;Negativo;-1;1
indolente;Negativo;-1;1
indolora;Positivo;1;1
indoloro;Positivo;1;1
indudable;Positivo;1;1
indudables;Positivo;1;1
indulgencia;Positivo;1;1
indulgencias;Positivo;1;1
indulgente;Positivo;1;1
industrioso;Positivo;1;1
industriosos;Positivo;1;1
ineficacia;Negativo;-1;1
ineficaz;Negativo;-1;1
ineficazmente;Negativo;-1;1
ineficiente;Negativo;-1;1
inelegible;Negativo;-1;1
ineludible;Negativo;-1;1
ineludiblemente;Negativo;-1;1
inepta;Negativo;-1;1
ineptamente;Negativo;-1;1
ineptas;Negativo;-1;1
ineptitud;Negativo;-1;1
inepto;Negativo;-1;1
ineptos;Negativo;-1;1
inequitativamente;Negativo;-1;1
inequivoca;Positivo;1;1
inequivocas;Positivo;1;1
inequivoco;Positivo;1;1
inequivocos;Positivo;1;1
inescrupulosamente;Negativo;-1;1
inesperada;Negativo;-1;1
inesperadamente;Negativo;-1;1
inesperadas;Negativo;-1;1
inesperado;Negativo;-1;1
inesperados;Negativo;-1;1
inestabilidad;Negativo;-1;1
inestable;Negativo;-1;1
inestablemente;Negativo;-1;1
inestimable;Positivo;1;1
inestimablemente;Positivo;1;1
inestimables;Positivo;1;1
inevitable;Negativo;-1;1
inevitablemente;Negativo;-1;1
inexacta;Negativo;-1;1
inexactamente;Negativo;-1;1
inexactas;Negativo;-1;1
inexactitud;Negativo;-1;1
inexactitudes;Negativo;-1;1
inexacto;Negativo;-1;1
inexactos;Negativo;-1;1
inexcusable;Negativo;-1;1
inexcusablemente;Negativo;-1;1
inexistente;Negativo;-1;1
inexorable;Negativo;-1;1
inexorablemente;Negativo;-1;1
inexperiencia;Negativo;-1;1
inexperta;Negativo;-1;1
inexpertamente;Negativo;-1;1
inexpertas;Negativo;-1;1
inexperto;Negativo;-1;1
inexpertos;Negativo;-1;1
inexpiable;Negativo;-1;1
inexplicable;Negativo;-1;1
inextricablemente;Negativo;-1;1
infalibilidad;Positivo;1;1
infalible;Positivo;1;1
infaliblemente;Positivo;1;1
infalibles;Positivo;1;1
infame;Negativo;-1;1
infamemente;Negativo;-1;1
infamia;Negativo;-1;1
infantil;Negativo;-1;1
infeccion;Negativo;-1;1
infecciones;Negativo;-1;1
infectada;Negativo;-1;1
infectadas;Negativo;-1;1
infectado;Negativo;-1;1
infectados;Negativo;-1;1
infelicidad;Negativo;-1;1
infeliz;Negativo;-1;1
infelizmente;Negativo;-1;1
inferior;Negativo;-1;1
inferioridad;Negativo;-1;1
infernal;Negativo;-1;1
infestada;Negativo;-1;1
infestar;Negativo;-1;1
infiel;Negativo;-1;1
infieles;Negativo;-1;1
infielmente;Negativo;-1;1
infierna;Negativo;-1;1
infiernas;Negativo;-1;1
infierno;Negativo;-1;1
infiernos;Negativo;-1;1
infiltrada;Negativo;-1;1
infiltradas;Negativo;-1;1
infiltrado;Negativo;-1;1
infiltrados;Negativo;-1;1
inflacionista;Negativo;-1;1
inflada;Negativo;-1;1
infladas;Negativo;-1;1
inflado;Negativo;-1;1
inflados;Negativo;-1;1
inflamacion;Negativo;-1;1
inflamada;Negativo;-1;1
inflamadas;Negativo;-1;1
inflamado;Negativo;-1;1
inflamados;Negativo;-1;1
inflamatoria;Negativo;-1;1
inflamatorias;Negativo;-1;1
inflamatorio;Negativo;-1;1
inflamatorios;Negativo;-1;1
inflexible;Negativo;-1;1
inflexiblemente;Negativo;-1;1
infligir;Negativo;-1;1
influyente;Positivo;1;1
influyentes;Positivo;1;1
informada;Positivo;1;1
informadas;Positivo;1;1
informado;Positivo;1;1
informados;Positivo;1;1
infraccion;Negativo;-1;1
infracciones;Negativo;-1;1
infractor;Negativo;-1;1
infringir;Negativo;-1;1
infructuosa;Negativo;-1;1
infructuosamente;Negativo;-1;1
infructuosas;Negativo;-1;1
infructuoso;Negativo;-1;1
infructuosos;Negativo;-1;1
infumable;Negativo;-1;1
infundada;Negativo;-1;1
infundadas;Negativo;-1;1
infundado;Negativo;-1;1
infundados;Negativo;-1;1
ingenio;Positivo;1;1
ingenios;Positivo;1;1
ingeniosamente;Positivo;1;1
ingenioso;Positivo;1;1
ingeniosos;Positivo;1;1
ingobernable;Negativo;-1;1
ingrata;Negativo;-1;1
ingratas;Negativo;-1;1
ingratitud;Negativo;-1;1
ingrato;Negativo;-1;1
ingratos;Negativo;-1;1
inhabilitar;Negativo;-1;1
inhibicion;Negativo;-1;1
inhibir;Negativo;-1;1
inhospita;Negativo;-1;1
inhospitalidad;Negativo;-1;1
inhospitas;Negativo;-1;1
inhospito;Negativo;-1;1
inhospitos;Negativo;-1;1
inhumana;Negativo;-1;1
inhumanas;Negativo;-1;1
inhumanidad;Negativo;-1;1
inhumano;Negativo;-1;1
inhumanos;Negativo;-1;1
inicua;Negativo;-1;1
inicuas;Negativo;-1;1
inicuo;Negativo;-1;1
inicuos;Negativo;-1;1
inigualable;Positivo;1;1
inigualables;Positivo;1;1
inimaginable;Negativo;-1;1
inimaginablemente;Negativo;-1;1
ininteligible;Negativo;-1;1
iniquidad;Negativo;-1;1
injerto;Negativo;-1;1
injertos;Negativo;-1;1
injuriar;Negativo;-1;1
injusta;Negativo;-1;1
injustamente;Negativo;-1;1
injustas;Negativo;-1;1
injusticia;Negativo;-1;1
injusticias;Negativo;-1;1
injustificable;Negativo;-1;1
injustificada;Negativo;-1;1
injustificadamente;Negativo;-1;1
injustificadas;Negativo;-1;1
injustificado;Negativo;-1;1
injustificados;Negativo;-1;1
injusto;Negativo;-1;1
injustos;Negativo;-1;1
inmaculadamente;Positivo;1;1
inmaculado;Positivo;1;1
inmaculados;Positivo;1;1
inmadura;Negativo;-1;1
inmaduras;Negativo;-1;1
inmaduro;Negativo;-1;1
inmaduros;Negativo;-1;1
inmaterial;Negativo;-1;1
inmediatamente;Positivo;1;1
inmenso;Positivo;1;1
inmensos;Positivo;1;1
inminencia;Negativo;-1;1
inminente;Negativo;-1;1
inmiscuirse;Negativo;-1;1
inmoderada;Negativo;-1;1
inmoderadamente;Negativo;-1;1
inmoderadas;Negativo;-1;1
inmoderado;Negativo;-1;1
inmoderados;Negativo;-1;1
inmodesta;Negativo;-1;1
inmodestas;Negativo;-1;1
inmodesto;Negativo;-1;1
inmodestos;Negativo;-1;1
inmoral;Negativo;-1;1
inmoralidad;Negativo;-1;1
inmoralmente;Negativo;-1;1
inmovil;Negativo;-1;1
inmovilizada;Negativo;-1;1
inmovilizadas;Negativo;-1;1
inmovilizado;Negativo;-1;1
inmovilizados;Negativo;-1;1
inmundicia;Negativo;-1;1
inmundo;Negativo;-1;1
innecesaria;Negativo;-1;1
innecesariamente;Negativo;-1;1
innecesarias;Negativo;-1;1
innecesario;Negativo;-1;1
innecesarios;Negativo;-1;1
innoble;Negativo;-1;1
innovacion;Positivo;1;1
innovaciones;Positivo;1;1
innovador;Positivo;1;1
innovadores;Positivo;1;1
inocente;Positivo;1;1
inocentes;Positivo;1;1
inocuo;Positivo;1;1
inofensivas;Positivo;1;1
inofensivo;Positivo;1;1
inofensivos;Positivo;1;1
inolvidable;Positivo;1;1
inolvidables;Positivo;1;1
inoperable;Negativo;-1;1
inoperancia;Negativo;-1;1
inoportuna;Negativo;-1;1
inoportunas;Negativo;-1;1
inoportuno;Negativo;-1;1
inoportunos;Negativo;-1;1
inoxidable;Positivo;1;1
inoxidables;Positivo;1;1
inquebrantable;Positivo;1;1
inquebrantables;Positivo;1;1
inquieta;Negativo;-1;1
inquietante;Negativo;-1;1
inquietantemente;Negativo;-1;1
inquietas;Negativo;-1;1
inquieto;Negativo;-1;1
inquietos;Negativo;-1;1
inquietud;Negativo;-1;1
insaciable;Negativo;-1;1
insalubre;Negativo;-1;1
insanamente;Negativo;-1;1
insatisfaccion;Negativo;-1;1
insatisfactoria;Negativo;-1;1
insatisfactorias;Negativo;-1;1
insatisfactorio;Negativo;-1;1
insatisfactorios;Negativo;-1;1
insatisfecha;Negativo;-1;1
insatisfechas;Negativo;-1;1
insatisfecho;Negativo;-1;1
insatisfechos;Negativo;-1;1
insegura;Negativo;-1;1
inseguras;Negativo;-1;1
inseguridad;Negativo;-1;1
inseguro;Negativo;-1;1
inseguros;Negativo;-1;1
insensibilidad;Negativo;-1;1
insensible;Negativo;-1;1
insensiblemente;Negativo;-1;1
inservible;Negativo;-1;1
insidiosa;Negativo;-1;1
insidiosamente;Negativo;-1;1
insidiosas;Negativo;-1;1
insidioso;Negativo;-1;1
insidiosos;Negativo;-1;1
insignificancia;Negativo;-1;1
insignificante;Negativo;-1;1
insignificantemente;Negativo;-1;1
insincera;Negativo;-1;1
insinceramente;Negativo;-1;1
insinceras;Negativo;-1;1
insinceridad;Negativo;-1;1
insincero;Negativo;-1;1
insinceros;Negativo;-1;1
insinuacion;Negativo;-1;1
insinuante;Negativo;-1;1
insinuar;Negativo;-1;1
insipida;Negativo;-1;1
insipidas;Negativo;-1;1
insipido;Negativo;-1;1
insipidos;Negativo;-1;1
insociable;Negativo;-1;1
insolencia;Negativo;-1;1
insolente;Negativo;-1;1
insolentemente;Negativo;-1;1
insolidaria;Negativo;-1;1
insolidarias;Negativo;-1;1
insolidario;Negativo;-1;1
insolidarios;Negativo;-1;1
insolvente;Negativo;-1;1
insondable;Negativo;-1;1
insoportable;Negativo;-1;1
insoportablemente;Negativo;-1;1
insostenible;Negativo;-1;1
inspiracion;Positivo;1;1
inspirador;Positivo;1;1
inspirar;Positivo;1;1
instantaneamente;Positivo;1;1
instigador;Negativo;-1;1
instigadores;Negativo;-1;1
instigar;Negativo;-1;1
instructiva;Positivo;1;1
instructivas;Positivo;1;1
instructivo;Positivo;1;1
instructivos;Positivo;1;1
instrumental;Positivo;1;1
insubordinada;Negativo;-1;1
insubordinadas;Negativo;-1;1
insubordinado;Negativo;-1;1
insubordinados;Negativo;-1;1
insubstancial;Negativo;-1;1
insuficiencia;Negativo;-1;1
insuficiente;Negativo;-1;1
insuficientemente;Negativo;-1;1
insufrible;Negativo;-1;1
insufriblemente;Negativo;-1;1
insular;Negativo;-1;1
insultada;Negativo;-1;1
insultadas;Negativo;-1;1
insultado;Negativo;-1;1
insultados;Negativo;-1;1
insultante;Negativo;-1;1
insultantemente;Negativo;-1;1
insultar;Negativo;-1;1
insulto;Negativo;-1;1
insultos;Negativo;-1;1
insuperable;Negativo;-1;1
insuperablemente;Negativo;-1;1
insurreccion;Negativo;-1;1
insustancialmente;Negativo;-1;1
insustituible;Positivo;1;1
insustituibles;Positivo;1;1
integrada;Positivo;1;1
integradas;Positivo;1;1
integrado;Positivo;1;1
integrados;Positivo;1;1
integral;Positivo;1;1
integridad;Positivo;1;1
inteligencia;Positivo;1;1
inteligente;Positivo;1;1
inteligentemente;Positivo;1;1
inteligentes;Positivo;1;1
inteligible;Positivo;1;1
inteligibles;Positivo;1;1
intencionada;Positivo;1;1
intencionadas;Positivo;1;1
intencionado;Positivo;1;1
intencionados;Positivo;1;1
intensa;Negativo;-1;1
intensas;Negativo;-1;1
intenso;Negativo;-1;1
intensos;Negativo;-1;1
interesante;Positivo;1;1
interesantes;Positivo;1;1
intereses;Positivo;1;1
interferencia;Negativo;-1;1
interferir;Negativo;-1;1
interfiere;Negativo;-1;1
intermitente;Negativo;-1;1
interrumpida;Negativo;-1;1
interrumpidas;Negativo;-1;1
interrumpido;Negativo;-1;1
interrumpidos;Negativo;-1;1
interrumpir;Negativo;-1;1
interrumpirlo;Negativo;-1;1
interrupcion;Negativo;-1;1
interrupciones;Negativo;-1;1
intima;Positivo;1;1
intimas;Positivo;1;1
intimidacion;Negativo;-1;1
intimidad;Positivo;1;1
intimidar;Negativo;-1;1
intimidatoriamente;Negativo;-1;1
intimo;Positivo;1;1
intimos;Positivo;1;1
intolerable;Negativo;-1;1
intolerancia;Negativo;-1;1
intoxicar;Negativo;-1;1
intransigencia;Negativo;-1;1
intransigente;Negativo;-1;1
intratable;Negativo;-1;1
intrepida;Positivo;1;1
intrepidas;Positivo;1;1
intrepido;Positivo;1;1
intrepidos;Positivo;1;1
intriga;Positivo;1;1
intrigante;Positivo;1;1
intrigantes;Positivo;1;1
intrigas;Positivo;1;1
intrincado;Positivo;1;1
intrincados;Positivo;1;1
intrusa;Negativo;-1;1
intrusas;Negativo;-1;1
intrusion;Negativo;-1;1
intruso;Negativo;-1;1
intrusos;Negativo;-1;1
intuitivo;Positivo;1;1
intuitivos;Positivo;1;1
inundada;Negativo;-1;1
inundadas;Negativo;-1;1
inundado;Negativo;-1;1
inundados;Negativo;-1;1
inundar;Negativo;-1;1
inutil;Negativo;-1;1
inutilidad;Negativo;-1;1
inutilizable;Negativo;-1;1
inutilmente;Negativo;-1;1
invadir;Negativo;-1;1
invalida;Negativo;-1;1
invalidar;Negativo;-1;1
invalidas;Negativo;-1;1
invalidez;Negativo;-1;1
invalido;Negativo;-1;1
invalidos;Negativo;-1;1
invalorable;Positivo;1;1
invalorables;Positivo;1;1
invasion;Negativo;-1;1
invasor;Negativo;-1;1
